Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
2697,10974.0,1374.31,3654.16,2287.57,7938.0,7167.62,2375.0,192.86,6563.926096033866,8559.171214732798,14775.388901030614,3278.768523906743,176.28,769.2,686.99,832.9,251.0876548279777,531.5213847229193,1101.200960449103,5252.31,3060.9441597721348,1133.3,2336.45,765.0470421579116,4399.195556422243,1196.2374014198451,2531.39,1927.45,5310.35,3639.0,1377.94,1428.5258402278657,2771.86,1508.3,0.0,0.0,0.0,367.32,646.34,100.83526429597595,3739.04,1398.46,101.38
2698,11005.0,1313.72,3406.63,2140.33,7942.0,6868.76,2426.0,190.11,6126.4531831679105,7988.719093815396,13790.637956749442,3060.244976294989,167.32,757.54,682.13,755.89,247.20500032187627,523.3022872890068,1084.1727123891171,4798.13,2877.797636864533,1118.96,2167.11,760.5641567056776,4373.417939263183,1189.227904031139,2337.67,1907.32,5231.15,3455.78,1285.12,1343.0523631354674,2573.26,1461.64,0.0,0.0,0.0,347.02,613.2,94.11478997225933,3748.79,1376.15,100.07
2699,11054.0,1289.4,3327.33,2071.53,7901.0,6780.02,2480.0,196.7,5872.589422300013,7657.688036686762,13219.190969104677,2933.4366459883468,164.11,772.84,686.84,719.54,255.45814028129274,540.7731596922976,1120.3687000264097,4593.54,2786.401644772492,1115.96,2110.85,772.3180490156403,4441.005509662522,1207.6064413218385,2258.71,1948.4,5331.53,3380.83,1241.97,1300.398355227508,2500.34,1455.62,0.0,0.0,0.0,339.22,602.41,90.21492592020178,3758.13,1362.32,100.41
2700,11036.0,1310.91,3326.41,2088.56,7823.0,6852.17,2512.0,207.56,5735.798266712044,7479.3162963275845,12911.274260040133,2865.1076415588686,166.47,798.17,695.54,694.56,267.01146992732345,565.2301238382479,1171.0384062344287,4482.2,2764.7543284806434,1153.56,2154.54,791.5197617495988,4551.41975176803,1237.6304864823708,2256.09,1998.32,5506.37,3443.22,1239.45,1290.2956715193568,2519.74,1454.09,0.0,0.0,0.0,339.61,612.3,88.11353536137158,3755.82,1351.85,100.7
2701,11065.0,1378.65,3363.47,2147.51,7787.0,7107.33,2553.0,221.05,5781.708937610309,7539.1824933341195,13014.619119093157,2888.0406332547423,170.2,834.11,704.7,679.14,281.9662874894444,596.8876154992496,1236.626097011306,4412.72,2766.3292985793573,1218.58,2293.05,817.5799163533289,4701.271604026734,1278.3784796199363,2338.11,2095.79,5746.2,3704.37,1285.46,1291.0307014206426,2558.12,1453.57,0.0,0.0,0.0,342.4,644.47,88.81881670767274,3882.04,1355.58,106.43
2702,11072.0,1511.21,3632.39,2245.54,7748.0,7650.25,2573.0,240.44,5986.405517971202,7806.100958403041,13475.3908488923,2990.2893019355456,180.28,899.68,717.72,745.77,298.6045216808843,632.1086911146045,1309.596787204511,4738.62,2834.5711848045894,1334.68,2451.11,856.332157700277,4924.105859360941,1338.9719829387814,2573.15,2251.87,6528.36,4113.23,1406.96,1322.8788151954104,2606.09,1497.82,0.0,0.0,0.0,354.05,699.69,91.96337279791344,4027.51,1371.37,110.05
2703,11062.0,1802.11,3938.11,2478.08,7647.0,8659.69,2620.0,260.28,6647.904989493419,8668.67728122834,14964.42527837387,3320.7170998838665,209.51,976.72,741.03,824.92,324.2343066097635,686.3637630530538,1422.0019303371826,5183.02,2962.696025042831,1464.98,2886.59,927.531492677347,5333.518327864668,1450.3001794579848,3037.24,2433.85,6788.67,4854.35,1646.81,1382.6739749571686,2765.79,1601.05,0.0,0.0,0.0,388.38,775.73,102.12535102050416,4236.37,1370.92,119.68
2704,11110.0,1872.7,4008.14,2651.67,7599.0,8976.53,2622.0,262.98,7196.961188292772,9384.630804055723,16200.350050696317,3594.9779852352353,224.01,1012.65,753.34,1011.79,314.3697250788137,665.4816689547408,1378.7386059664457,5907.37,3179.196460170818,1474.03,3024.29,945.2802068531358,5435.577495774271,1478.0522973725938,3296.29,2413.09,6808.59,5066.5,1760.79,1483.7135398291816,2903.69,1660.22,0.0,0.0,0.0,417.27,798.53,110.5599717199556,4287.47,1419.44,121.2
2705,11067.0,1846.68,3835.48,2696.07,7665.0,8869.97,2605.0,254.1,7415.230174842483,9669.247297205153,16691.6732487522,3704.006251607192,224.39,1036.53,759.03,1032.94,305.1929052111485,646.0554808900351,1338.4916138988162,6100.43,3268.206133931474,1451.23,3024.1,940.2464328747085,5406.632143531001,1470.181423594291,3377.82,2361.84,6708.32,5083.83,1796.94,1525.2538660685257,3009.26,1673.41,0.0,0.0,0.0,426.0,799.64,113.91302759297247,4244.46,1455.23,121.94
2706,10888.0,1807.87,3808.36,2710.53,7721.0,8758.35,2569.0,242.33,7314.597913347442,9538.025716818642,16465.15016213825,3653.739096454598,220.17,1034.16,758.43,1002.96,292.7278914998334,619.6685947925586,1283.8235137076078,6096.91,3264.994831262668,1425.33,2973.52,928.5430587265364,5339.335064121918,1451.8818771515457,3360.93,2287.44,6587.74,4986.67,1806.39,1523.7551687373323,3087.41,1691.47,0.0,0.0,0.0,417.73,804.93,112.36711124106753,4160.74,1478.59,119.13
