Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
7877,10602.0,3537.75,5853.72,4208.99,4880.0,15175.58,1676.0,613.5,10410.00201522951,13574.343813514368,23432.900673343418,5199.93467963692,492.37,1357.46,1105.71,1669.27,563.1861669722232,1192.1951779387698,2469.9786550890067,9171.71,5243.082276671347,2425.53,4970.24,1358.9289296620245,7814.152306243238,2124.8387640947376,5634.16,3745.29,10501.55,9159.04,2877.15,2446.9177233286528,3990.45,2059.97,0.0,0.0,0.0,579.91,1498.78,159.91881827578305,6615.04,1721.38,258.4
7878,10748.0,3447.59,5606.97,4052.61,5148.0,14724.45,1702.0,603.89,9976.996694285903,13009.717304223526,22458.206272529987,4983.642753703768,478.16,1271.98,1096.56,1613.47,544.6992400928456,1153.0606494772642,2388.90011042989,8923.65,5135.4729560306405,2340.19,4799.26,1304.5256806669765,7501.321175547162,2039.7731437858624,5389.15,3585.97,9989.61,8750.11,2791.45,2396.69704396936,3775.07,1986.43,0.0,0.0,0.0,560.56,1444.67,153.2669752568169,6398.88,1711.0,250.21
7879,11142.0,3326.71,5241.85,3848.39,5899.0,14231.01,1782.0,599.44,9498.634959984947,12385.947333849797,21381.414645650035,4744.694695099771,465.49,1180.01,1086.65,1553.3,524.4342627118752,1110.1622089056182,2300.023528382507,8589.1,4957.780875023347,2225.31,4594.37,1245.6479659133263,7162.760842857068,1947.7111912296066,5095.98,3432.46,9417.25,8303.29,2712.45,2313.7691249766535,3570.36,1910.95,0.0,0.0,0.0,538.97,1393.34,145.9183654154502,6178.01,1706.91,235.59
7880,11672.0,3156.96,4991.28,3599.57,7407.0,13398.32,1885.0,573.9,8818.953474184495,11499.66218631208,19851.45252624104,4405.184738814426,449.19,1097.09,1074.12,1423.46,504.32123267511895,1067.5854219925598,2211.813345332321,7936.05,4799.179340667132,2132.49,4352.1,1196.4120031814382,6879.642790592792,1870.7252062257703,4683.28,3252.36,8921.75,7654.44,2515.06,2239.7506593328676,3366.97,1801.76,0.0,0.0,0.0,509.16,1301.19,135.47707444796325,5975.47,1714.37,227.21
7881,11728.0,3033.14,4792.01,3374.1,9181.0,12736.05,2022.0,565.15,8299.748284724134,10822.633522803177,18682.722336188246,4145.834830277173,442.32,1027.53,1065.8,1345.01,487.2031647651083,1031.3485979816646,2136.738237253227,7452.62,4656.4843225026925,2056.8,4152.77,1159.5169056869852,6667.487537376532,1813.0355569364835,4357.86,3123.12,8620.82,7184.52,2413.64,2173.1556774973083,3244.67,1762.15,0.0,0.0,0.0,486.78,1239.45,127.50102600727287,5866.23,1728.08,219.97
7882,11756.0,2940.13,4705.7,3234.35,9725.0,12361.72,2057.0,571.03,7883.599493832791,10279.987444841508,17745.971962074724,3937.96296565322,439.32,995.17,1065.3,1304.94,478.75542557538256,1013.4657831735159,2099.6887912511015,7095.7,4548.5954617145935,2013.89,4036.13,1155.7905898482352,6646.060368619148,1807.2090415326165,4157.35,3062.57,8443.82,6775.79,2319.6,2122.804538285406,3197.14,1780.12,0.0,0.0,0.0,471.93,1186.77,121.10813359775376,5805.31,1745.63,214.35
7883,11765.0,2893.96,4792.08,3173.82,9742.0,12269.09,2109.0,562.56,7706.08520233807,10048.51390419891,17346.38752831484,3849.2922123599774,438.31,1004.84,1069.81,1276.74,483.70171149098246,1023.9364562175424,2121.3818322914753,6889.63,4509.5689299178875,1993.19,4044.19,1161.6807669503523,6679.930234792456,1816.4189982571925,4055.58,3098.62,8490.95,6501.78,2201.62,2104.591070082112,3267.07,1801.33,0.0,0.0,0.0,467.13,1150.51,118.38115278820463,5794.99,1764.01,211.45
7884,11688.0,2934.64,4944.37,3193.97,9875.0,12474.73,2145.0,563.64,7715.955325949296,10061.384262070565,17368.605163419725,3854.222470585022,444.22,1032.08,1077.35,1269.26,491.5336640752091,1040.5157272514145,2155.7306086733765,6881.2,4513.257496252972,2001.21,4094.77,1172.8079934914354,6743.914333622202,1833.8176728863637,4046.84,3151.09,8640.49,6455.01,2182.42,2106.3125037470286,3409.37,1838.08,0.0,0.0,0.0,472.85,1169.6,118.53277797538846,5834.94,1782.84,209.5
7885,11638.0,2940.33,5146.1,3235.64,9838.0,12759.54,2163.0,573.41,7767.359261087622,10128.413517964505,17484.31535296178,3879.8994209453144,451.61,1063.95,1085.24,1273.88,502.68979803197846,1064.1318774477234,2204.6583245202983,6964.9,4547.743205167671,2029.33,4195.1,1182.2741347603062,6798.346812034276,1848.6190532054181,4155.11,3216.63,8787.43,6645.69,2252.85,2122.406794832329,3558.18,1898.15,0.0,0.0,0.0,482.1,1198.29,119.32244704077574,5864.03,1802.83,211.04
7886,11687.0,2972.06,5369.46,3293.77,9886.0,13130.2,2162.0,588.83,7849.391349590283,10235.381006678406,17668.969474939622,3920.875541912821,458.27,1104.79,1093.32,1281.95,517.1367915752787,1094.714368723445,2268.018839701276,7033.36,4605.14438811604,2091.27,4302.53,1197.5402421280962,6886.1304227084875,1872.4893351634162,4287.16,3312.56,8996.48,6934.38,2332.56,2149.19561188396,3690.8,1940.36,0.0,0.0,0.0,492.2,1237.14,120.58262687886301,5895.54,1823.52,214.32
