BA,Month,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
SCL,1,17,3945.191935483871,917.2151612903226,3027.9767741935475
SCL,1,18,3957.5009677419353,886.3409677419357,3071.1600000000003
SCL,1,19,3958.256451612903,881.3964516129032,3076.8599999999997
SCL,1,20,3959.652580645162,893.3680645161289,3066.2845161290325
SCL,1,21,3949.8006451612905,898.5841935483869,3051.2164516129033
SCL,1,22,3983.062580645161,943.4038709677419,3039.658709677419
SCL,1,23,4064.324838709678,1030.5812903225806,3033.743548387097
SCL,2,0,3815.4828571428575,1071.112857142857,2744.3700000000003
SCL,2,1,3942.2075,1110.8621428571428,2831.3453571428577
SCL,2,2,4007.4121428571425,1087.3342857142857,2920.077857142857
SCL,2,3,3987.5982142857147,1044.7399999999998,2942.858214285715
SCL,2,4,3975.4278571428563,1033.6514285714286,2941.776428571429
SCL,2,5,3869.4124999999995,1020.5167857142859,2848.895714285714
SCL,2,6,3688.7375,998.9503571428571,2689.7871428571425
SCL,2,7,3482.2378571428562,961.7889285714288,2520.448928571429
SCL,2,8,3295.4710714285716,932.7189285714286,2362.7521428571426
SCL,2,9,3144.805714285714,916.2192857142858,2228.5864285714283
SCL,2,10,3049.513214285715,903.2660714285713,2146.2471428571425
SCL,2,11,3032.2421428571433,890.5499999999998,2141.692142857143
SCL,2,12,3116.8974999999996,885.3735714285713,2231.5239285714283
SCL,2,13,3265.485357142857,902.1285714285714,2363.3567857142853
SCL,2,14,3424.946071428571,916.9507142857144,2507.995357142857
SCL,2,15,3623.321428571429,956.5885714285715,2666.7328571428566
SCL,2,16,3856.024642857142,939.4235714285714,2916.6010714285717
SCL,2,17,3932.691428571428,927.2878571428573,3005.403571428571
SCL,2,18,3882.947857142858,889.3792857142856,2993.568571428572
SCL,2,19,3851.7242857142855,892.3414285714285,2959.382857142857
SCL,2,20,3845.9889285714285,918.0439285714286,2927.9450000000006
SCL,2,21,3825.3639285714276,919.2182142857143,2906.145714285715
SCL,2,22,3839.374642857143,949.8771428571428,2889.4975000000004
SCL,2,23,3843.6817857142855,959.8564285714286,2883.825357142857
SCL,3,0,3668.108387096774,996.9593548387098,2671.149032258065
SCL,3,1,3757.2248387096765,1060.7667741935488,2696.4580645161286
SCL,3,2,3846.5251612903226,1058.877419354839,2787.6477419354833
SCL,3,3,3861.5829032258066,1031.2261290322583,2830.3567741935485
SCL,3,4,3864.7554838709675,1035.3032258064518,2829.4522580645157
SCL,3,5,3755.790322580645,1010.4274193548388,2745.3629032258063
SCL,3,6,3567.6306451612904,985.6822580645161,2581.948387096774
SCL,3,7,3364.4503225806448,951.4483870967742,2413.0019354838714
SCL,3,8,3189.9554838709687,921.8264516129029,2268.1290322580644
SCL,3,9,3049.5567741935483,905.5999999999998,2143.9567741935484
SCL,3,10,2965.296129032258,892.9377419354837,2072.358387096774
SCL,3,11,2967.6425806451603,880.1464516129031,2087.496129032258
SCL,3,12,3066.5480645161297,875.4477419354837,2191.1003225806453
SCL,3,13,3227.692580645162,892.1025806451612,2335.59
SCL,3,14,3390.449032258065,900.9000000000001,2489.549032258064
SCL,3,15,3676.132903225806,941.5383870967743,2734.594516129032
SCL,3,16,3856.3035483870967,940.8638709677421,2915.439677419355
SCL,3,17,3861.081612903226,924.3551612903227,2936.726451612904
SCL,3,18,3799.619032258064,889.1806451612903,2910.4383870967745
SCL,3,19,3770.6567741935482,889.3180645161292,2881.3387096774195
SCL,3,20,3774.53870967742,916.6054838709678,2857.9332258064514
SCL,3,21,3749.9299999999994,915.1393548387097,2834.79064516129
SCL,3,22,3757.512580645161,941.6438709677419,2815.8687096774197
SCL,3,23,3762.9941935483866,954.361935483871,2808.6322580645174
SCL,4,0,3638.2976666666664,1035.6666666666667,2602.631
SCL,4,1,3717.677,1108.788,2608.889
SCL,4,2,3738.935333333334,1097.8573333333334,2641.078
SCL,4,3,3764.383,1068.597,2695.786
SCL,4,4,3741.4546666666665,1057.5186666666668,2683.9360000000006
SCL,4,5,3641.7099999999996,1039.1599999999996,2602.55
SCL,4,6,3466.9296666666664,1014.614,2452.315666666667
SCL,4,7,3271.869,976.3133333333336,2295.5556666666666
SCL,4,8,3105.568333333333,949.2576666666666,2156.3106666666663
SCL,4,9,2962.7419999999997,923.5033333333336,2039.2386666666666
SCL,4,10,2881.6256666666673,912.1476666666664,1969.478
SCL,4,11,2870.166,894.499,1975.6670000000004
SCL,4,12,2942.4713333333334,873.2786666666665,2069.192666666667
SCL,4,13,3094.8576666666672,884.1403333333332,2210.717333333333
SCL,4,14,3329.101666666667,877.0549999999998,2452.046666666667
SCL,4,15,3611.0536666666667,927.9713333333333,2683.0823333333333
SCL,4,16,3696.701,924.0839999999997,2772.617
SCL,4,17,3699.0576666666666,907.9846666666665,2791.0729999999994
SCL,4,18,3658.0726666666665,881.8956666666666,2776.177
SCL,4,19,3636.7826666666665,878.3883333333335,2758.394333333333
SCL,4,20,3632.1429999999996,895.2703333333334,2736.8726666666657
SCL,4,21,3613.3880000000004,898.4510000000002,2714.937
SCL,4,22,3639.8563333333336,939.2913333333332,2700.565
SCL,4,23,3670.129666666667,981.0653333333332,2689.0643333333337
SCL,5,0,3521.0848387096776,1015.3912903225807,2505.6935483870966
SCL,5,1,3572.6735483870966,1066.4832258064516,2506.1903225806454
SCL,5,2,3542.8235483870967,1034.7619354838712,2508.061612903225
SCL,5,3,3561.72870967742,1041.8441935483872,2519.884516129033
SCL,5,4,3586.1074193548393,1058.883870967742,2527.223548387097
