BA,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
PSEI,3,5806.076493150685,691.1867123287672,5114.889780821918
PSEI,4,5705.745315068493,642.4427397260273,5063.302575342465
PSEI,5,5464.922191780822,590.4950684931507,4874.427123287671
PSEI,6,5096.904958904109,524.6705479452055,4572.234410958904
PSEI,7,4702.448219178082,440.3154520547945,4262.1327671232875
PSEI,8,4361.036575342466,380.0545753424657,3980.9820000000004
PSEI,9,4127.8859726027395,342.40723287671227,3785.478739726028
PSEI,10,4000.9706575342466,316.09254794520547,3684.8781095890413
PSEI,11,3970.103342465754,298.19323287671233,3671.910109589041
PSEI,12,4099.017315068492,297.0269863013699,3801.9903287671236
PSEI,13,4374.968712328768,333.1335616438356,4041.8351506849317
PSEI,14,4745.515315068494,421.17002739726024,4324.345287671233
PSEI,15,5137.495424657534,553.6377260273973,4583.857698630137
PSEI,16,5353.124767123288,568.3484657534246,4784.776301369863
PSEI,17,5427.752821917808,540.2855890410958,4887.467232876712
PSEI,18,5425.124876712329,504.24328767123285,4920.881589041096
PSEI,19,5418.97890410959,503.75424657534245,4915.224657534247
PSEI,20,5407.986794520548,512.9091780821918,4895.077616438356
PSEI,21,5384.975616438356,511.7500273972603,4873.225589041097
PSEI,22,5408.56101369863,557.3976438356165,4851.163369863014
PSEI,23,5451.235506849315,618.3739178082193,4832.861589041096
SCL,0,1920.694520547945,303.5028767123287,1617.1916438356166
SCL,1,1985.4558356164384,348.5364657534247,1636.9193698630138
SCL,2,1965.1686575342464,323.47090410958907,1641.6977534246578
SCL,3,1925.526082191781,286.0781917808219,1639.447890410959
SCL,4,1884.6252602739726,262.6897260273973,1621.9355342465756
SCL,5,1813.002602739726,240.35421917808216,1572.6483835616443
SCL,6,1708.1885479452058,222.953205479452,1485.235342465753
SCL,7,1575.0366575342466,186.35463013698632,1388.6820273972603
SCL,8,1461.9824109589042,163.47649315068495,1298.505917808219
SCL,9,1375.9630410958905,150.30079452054792,1225.6622465753424
SCL,10,1324.6244657534248,141.09515068493153,1183.5293150684931
SCL,11,1314.7992054794522,136.01950684931506,1178.779698630137
SCL,12,1352.9142465753425,135.44643835616438,1217.467808219178
SCL,13,1444.9590136986303,152.43523287671232,1292.5237808219179
SCL,14,1573.591616438356,174.40846575342465,1399.1831506849314
SCL,15,1731.1093424657536,225.4791232876712,1505.6302191780824
SCL,16,1802.7973424657534,210.20632876712327,1592.5910136986301
SCL,17,1835.8280547945205,194.64471232876716,1641.1833424657532
SCL,18,1835.638136986301,180.4822191780822,1655.1559178082189
SCL,19,1841.6352602739726,184.35161643835616,1657.2836438356164
SCL,20,1852.298383561644,198.6731506849315,1653.6252328767123
SCL,21,1844.5111232876711,196.44208219178083,1648.0690410958903
SCL,22,1858.8172602739728,214.15049315068492,1644.6667671232876
SCL,23,1895.6849589041096,251.6639178082192,1644.0210410958903
SRP,0,4796.845424657534,106.39854794520548,4690.446876712328
SRP,1,4854.6604383561635,121.32098630136987,4733.3394520547945
SRP,2,4802.153643835617,113.26476712328767,4688.888876712329
SRP,3,4660.1506849315065,100.75841095890411,4559.392273972602
SRP,4,4456.148904109589,92.87276712328766,4363.276136986301
SRP,5,4153.917726027398,85.3917808219178,4068.5259452054793
SRP,6,3861.810219178082,78.99531506849316,3782.814904109589
SRP,7,3579.9299452054797,66.38515068493152,3513.5447945205483
SRP,8,3320.3954520547945,58.48128767123287,3261.9141643835615
SRP,9,3108.1676712328767,53.78843835616438,3054.3792328767126
SRP,10,2998.5679999999998,50.47950684931508,2948.0884931506853
SRP,11,2968.504821917809,48.6465205479452,2919.858301369863
SRP,12,2968.7329315068496,48.51109589041096,2920.221835616439
SRP,13,3013.1742465753427,54.23506849315069,2958.939178082191
SRP,14,3159.219479452055,62.60506849315068,3096.614410958904
SRP,15,3380.544136986301,79.9781095890411,3300.56602739726
SRP,16,3567.4346027397255,76.03109589041095,3491.4035068493154
SRP,17,3750.015150684931,70.79334246575343,3679.221808219178
SRP,18,3950.5143013698635,66.13397260273973,3884.3803287671235
SRP,19,4154.5959726027395,66.84857534246576,4087.7473972602743
SRP,20,4334.444575342466,71.1413698630137,4263.303205479452
SRP,21,4481.678876712329,70.30282191780822,4411.376054794521
SRP,22,4607.511397260274,76.81402739726026,4530.697369863014
SRP,23,4700.025178082192,89.30323287671233,4610.72194520548
TEPC,0,2574.5436712328765,289.21339726027395,2285.3302739726028
TEPC,1,2630.9399452054795,328.68024657534244,2302.259698630137
